season,date,league_id,league,Team 1,Team2,SPI1,SPI2,proj_score1,proj_score2,importance1,importance2,score1,score2,xg1,xg2,nsxg1,nsxg2,adj_score1,adj_score2,Outcome
2021,20/11/21,2412,English League Championship,Huddersfield Town,West Bromwich Albion,36.92,51.4,1.21,1.67,,,,,,,,,,,0
2021,20/11/21,2412,English League Championship,Swansea City,Blackpool,42.45,33.26,1.49,0.91,,,,,,,,,,,1
2021,20/11/21,2412,English League Championship,Reading,Nottingham Forest,43.65,41.63,1.36,1.08,,,,,,,,,,,1
2021,20/11/21,2412,English League Championship,Preston North End,Cardiff City,40.45,49.27,1.23,1.4,,,,,,,,,,,0
2021,20/11/21,2413,English League One,Accrington Stanley,Sheffield Wednesday,15.6,38.04,1.05,2.1,,,,,,,,,,,0
2021,20/11/21,2411,BPL,Wolverhampton,West Ham United,71.14,74.06,1.36,1.35,,,,,,,,,,,1
2021,20/11/21,2412,English League Championship,Stoke City,Peterborough United,47.37,33.77,1.63,0.85,,,,,,,,,,,1
2021,20/11/21,2412,English League Championship,Queens Park Rangers,Luton Town,46.09,41.65,1.55,1.16,,,,,,,,,,,1
2021,20/11/21,2413,English League One,Sunderland,Ipswich Town,31.16,24.59,1.47,1.01,,,,,,,,,,,1
2021,20/11/21,2413,English League One,Crewe Alexandra,Gillingham,15.14,19.86,1.24,1.31,,,,,,,,,,,0
2021,20/11/21,2414,English League Two,Exeter City,Carlisle United,10.46,7.98,1.35,1.03,,,,,,,,,,,1
2021,20/11/21,2412,English League Championship,Fulham,Barnsley,62.8,47.03,1.76,0.9,,,,,,,,,,,1
2021,20/11/21,2414,English League Two,Hartlepool,Forest Green Rovers,4.72,10.83,1.12,1.73,,,,,,,,,,,0
2021,20/11/21,2413,English League One,Wycombe Wanderers,Bolton,22.24,20.12,1.74,1.36,,,,,,,,,,,1
2021,20/11/21,2414,English League Two,Newport County,Swindon Town,7.98,11.25,1.22,1.13,,,,,,,,,,,1
2021,20/11/21,2414,English League Two,Stevenage,Colchester United,8.53,13.46,0.98,1.04,,,,,,,,,,,0
2021,20/11/21,2411,BPL,Liverpool,Arsenal,88.58,79.65,1.88,1.02,,,,,,,,,,,1
2021,20/11/21,2414,English League Two,Barrow,Crawley Town,7.71,7.01,1.44,1.21,,,,,,,,,,,1
2021,20/11/21,2413,English League One,Charlton Athletic,Plymouth Argyle,23.64,12.11,1.79,0.88,,,,,,,,,,,1
2021,20/11/21,2414,English League Two,Oldham Athletic,Port Vale,9.57,7.56,1.47,1.39,,,,,,,,,,,1
2021,20/11/21,2414,English League Two,Walsall,Rochdale,6.86,9.75,1.13,1.21,,,,,,,,,,,0
2021,20/11/21,2413,English League One,Rotherham United,Cambridge United,21.94,11.51,1.72,0.89,,,,,,,,,,,1
2021,20/11/21,2411,BPL,Norwich City,Southampton,60.67,65.32,1.28,1.29,,,,,,,,,,,0
2021,20/11/21,2411,BPL,Leicester City,Chelsea,76.88,88.51,1.11,1.56,,,,,,,,,,,0
2021,20/11/21,2411,BPL,Manchester City,Everton,91.64,73.47,2.18,0.74,,,,,,,,,,,1
2021,20/11/21,2413,English League One,Wigan,Oxford United,18.58,28.9,1.39,1.73,,,,,,,,,,,0
2021,20/11/21,2411,BPL,Tottenham Hotspur,Leeds United,79.06,71.33,1.88,1.2,,,,,,,,,,,1
2021,20/11/21,1849,Dutch Eredivisie,PSV,Vitesse,72.03,52.77,1.93,0.8,,,,,,,,,,,1
2021,20/11/21,1983,South African ABSA Premier League,SuperSport United,Tshakhuma Tsha Madzivhandila,20.93,11.76,1.62,0.86,,,,,,,,,,,1
2021,20/11/21,1983,South African ABSA Premier League,Black Aces,Mamelodi Sundowns,18.07,25.89,1.08,1.41,,,,,,,,,,,0
2021,20/11/21,1849,Dutch Eredivisie,AZ,NEC,66.25,41.69,1.98,0.67,,,,,,,,,,,1
2021,20/11/21,1849,Dutch Eredivisie,Sparta,FC Twente,46.31,44.36,1.45,1.08,,,,,,,,,,,1
2021,20/11/21,1849,Dutch Eredivisie,RKC,Ajax,37.1,85.5,0.65,2.8,,,,,,,,,,,0
2021,20/11/21,1849,Dutch Eredivisie,Heracles,Fortuna Sittard,43.71,44.42,1.38,1.12,,,,,,,,,,,1
2021,20/11/21,1884,Greek Super League,Asteras Tripolis,Atromitos,32.06,31.49,1.5,1.12,,,,,,,,,,,1
2021,20/11/21,5641,APD,Boca Juniors,Sarmiento,53.74,30.44,1.91,0.7,,,,,,,,,,,1
2021,20/11/21,1827,ATMB,Rapid Vienna,Cashpoint SC Rheindorf Altach,51.58,34.15,1.89,0.95,,,,,,,,,,,1
2021,20/11/21,1856,Italy Serie B,Pisa,Benevento,31.05,33.1,1.54,1.4,,,,,,,,,,,1
2021,20/11/21,1827,ATMB,WSG Swarovski Wattens,Wolfsberger AC,39.32,39.93,1.67,1.53,,,,,,,,,,,1
2021,20/11/21,1844,French Ligue 2,Valenciennes,Grenoble,25.69,27.87,1.32,1.33,,,,,,,,,,,0
2021,20/11/21,1856,Italy Serie B,Reggina,Cremonese,29.2,34.39,1.34,1.33,,,,,,,,,,,1
2021,20/11/21,1844,French Ligue 2,Pau,Guingamp,27.66,30.64,1.12,1.13,,,,,,,,,,,0
2021,20/11/21,1856,Italy Serie B,Frosinone,Lecce,32.39,39.6,1.35,1.4,,,,,,,,,,,0
2021,20/11/21,1844,French Ligue 2,Dijon FCO,Auxerre,39.84,36.68,1.6,1.34,,,,,,,,,,,1
2021,20/11/21,1832,BJL,St. Truidense,Antwerp,34.22,50.03,1.27,1.73,,,,,,,,,,,0
2021,20/11/21,1844,French Ligue 2,Bastia,Niort,21.95,21.85,1.26,1.12,,,,,,,,,,,1
2021,20/11/21,1832,BJL,Cercle Brugge,Sporting de Charleroi,36.73,41.68,1.22,1.17,,,,,,,,,,,1
2021,20/11/21,5641,APD,Arsenal Sarandi,Newell's Old Boys,34.29,41.18,1.36,1.5,,,,,,,,,,,0
2021,20/11/21,5641,APD,Central Córdoba Santiago del Estero,CA Independiente,32.32,46.96,0.97,1.39,,,,,,,,,,,0
2021,20/11/21,5641,APD,Estudiantes,Huracán,41.99,34.45,1.37,0.87,,,,,,,,,,,1
2021,20/11/21,5641,APD,Patronato,Lanus,35.05,43.3,1.37,1.55,,,,,,,,,,,0
2021,20/11/21,1884,Greek Super League,Apollon Smyrni,Lamia,25.24,24.69,1.33,1.05,,,,,,,,,,,1
2021,20/11/21,1827,ATMB,SV Ried,Hartberg,32.98,35.54,1.37,1.3,,,,,,,,,,,1
2021,20/11/21,1832,BJL,OH Leuven,RFC Seraing,34.38,27.69,1.59,1.04,,,,,,,,,,,1
2021,20/11/21,5641,APD,Banfield,Aldosivi,35.95,28.04,1.43,0.88,,,,,,,,,,,1
2021,20/11/21,1882,TTSL,Giresunspor,Yeni Malatyaspor,27.28,31.79,1.25,1.18,,,,,,,,,,,1
2021,20/11/21,1882,TTSL,Kasimpasa,Fatih Karagümrük,36.29,38.94,1.5,1.35,,,,,,,,,,,1
2021,20/11/21,1882,TTSL,Kayserispor,Goztepe,28.24,35.82,1.3,1.38,,,,,,,,,,,0
2021,20/11/21,1884,Greek Super League,PAOK Salonika,Aris Salonika,53.68,36.97,2.06,0.87,,,,,,,,,,,1
2021,20/11/21,1882,TTSL,Trabzonspor,Gazisehir Gaziantep,57.8,36.85,1.97,0.79,,,,,,,,,,,1
2021,20/11/21,1832,BJL,Standard Liege,Eupen,44.35,39.62,1.74,1.28,,,,,,,,,,,1
2021,20/11/21,1882,TTSL,Konyaspor,Caykur Rizespor,36.93,30.71,1.63,1.06,,,,,,,,,,,1
2021,20/11/21,1856,Italy Serie B,Monza,Como,43.19,27.39,1.93,0.92,,,,,,,,,,,1
2021,20/11/21,1856,Italy Serie B,Parma,Cosenza,52.24,21.15,2.37,0.65,,,,,,,,,,,1
2021,20/11/21,1856,Italy Serie B,Pordenone Calcio,Ascoli,28.98,27.06,1.38,1.03,,,,,,,,,,,1
2021,20/11/21,1856,Italy Serie B,Spal,Alessandria,32.4,24.31,1.64,0.99,,,,,,,,,,,1
2021,20/11/21,1856,Italy Serie B,Perugia,Crotone,25.96,35.25,1.33,1.54,,,,,,,,,,,0
2021,20/11/21,1856,Italy Serie B,Vicenza,Brescia,27.31,37.1,1.36,1.55,,,,,,,,,,,0
2021,20/11/21,1882,TTSL,Istanbul Basaksehir,Sivasspor,40.38,41.9,1.24,1.03,,,,,,,,,,,1
2021,20/11/21,1882,TTSL,Galatasaray,Fenerbahce,61.03,57.97,1.6,1.22,,,,,,,,,,,1
2021,20/11/21,1884,Greek Super League,Olympiacos,Volos NFC,67.21,20.89,2.96,0.36,,,,,,,,,,,1
2021,20/11/21,5641,APD,Union Santa Fe,Defensa y Justicia,34.73,42.08,1.11,1.21,,,,,,,,,,,0
2021,20/11/21,5641,APD,Talleres de Córdoba,Velez Sarsfield,41.44,47.86,1.17,1.27,,,,,,,,,,,0
2021,20/11/21,1832,BJL,KV Mechelen,Club Brugge,41.95,66.7,1.16,2.14,,,,,,,,,,,0
2021,20/11/21,1947,Japanese J League,Urawa Red Diamonds,Yokohama F. Marinos,35.76,55.52,1.13,1.8,,,,,,,,,,,0
2021,20/11/21,5641,APD,San Lorenzo,Gimnasia La Plata,37.87,33.81,1.37,1.01,,,,,,,,,,,1
2021,20/11/21,5641,APD,Racing Club,Colon Santa Fe,44.56,35.22,1.5,0.9,,,,,,,,,,,1
2021,20/11/21,5641,APD,Platense,River Plate,30.19,64.97,0.82,2.22,,,,,,,,,,,0
2021,20/11/21,1856,Italy Serie B,Ternana,Cittadella,28.42,31.31,1.35,1.27,,,,,,,,,,,1
2021,20/11/21,1832,BJL,Anderlecht,KV Kortrijk,54.81,34.36,1.99,0.84,,,,,,,,,,,1
2021,20/11/21,1832,BJL,KFCO Beerschot-Wilrijk,Genk,30.75,65.68,0.98,2.41,,,,,,,,,,,0
2021,20/11/21,5641,APD,Argentinos Juniors,Godoy Cruz,39.71,31.08,1.57,0.95,,,,,,,,,,,1
2021,20/11/21,1947,Japanese J League,Gamba Osaka,Nagoya Grampus Eight,33.24,35.38,0.85,0.8,,,,,,,,,,,1
2021,20/11/21,1845,German Bundesliga,TSG Hoffenheim,RB Leipzig,71.3,84.03,1.2,1.65,,,,,,,,,,,0
2021,20/11/21,1845,German Bundesliga,SC Freiburg,Eintracht Frankfurt,66.59,70.73,1.45,1.48,,,,,,,,,,,0
2021,20/11/21,1947,Japanese J League,Cerezo Osaka,Kawasaki Frontale,36.95,64.18,0.85,1.82,,,,,,,,,,,0
2021,20/11/21,1947,Japanese J League,FC Tokyo,Tokushima Vortis,36.23,22.8,1.53,0.82,,,,,,,,,,,1
2021,20/11/21,1947,Japanese J League,Sagan Tosu,Consadole Sapporo,37.78,33.35,1.35,0.98,,,,,,,,,,,1
2021,20/11/21,1845,German Bundesliga,1. FC Union Berlin,Hertha Berlin,66.86,64.86,1.33,1.02,,,,,,,,,,,1
2021,20/11/21,1845,German Bundesliga,FC Augsburg,Bayern Munich,57.5,90.62,0.86,2.73,,,,,,,,,,,0
2021,20/11/21,1947,Japanese J League,Vegalta Sendai,Shonan Bellmare,21.58,23.29,0.98,0.92,,,,,,,,,,,1
2021,20/11/21,1845,German Bundesliga,Arminia Bielefeld,VfL Wolfsburg,60.12,76.27,0.95,1.44,,,,,,,,,,,0
2021,20/11/21,1845,German Bundesliga,Bayer Leverkusen,VfL Bochum,75.12,58.47,1.7,0.72,,,,,,,,,,,1
2021,20/11/21,1845,German Bundesliga,Mainz,FC Cologne,67.79,62.46,1.53,1.07,,,,,,,,,,,1
2021,20/11/21,1845,German Bundesliga,Borussia Dortmund,VfB Stuttgart,84.13,67.66,2.35,1.1,,,,,,,,,,,1
2021,20/11/21,1845,German Bundesliga,Borussia Monchengladbach,SpVgg Greuther Fürth,73.42,55.12,1.99,0.86,,,,,,,,,,,1
2021,20/11/21,1832,BJL,SV Zulte Waregem,KAA Gent,35.77,52.53,1.26,1.82,,,,,,,,,,,0
2021,20/11/21,1844,French Ligue 2,Dunkerque,AC Ajaccio,21.42,28.99,0.99,1.22,,,,,,,,,,,0
2021,20/11/21,1844,French Ligue 2,AS Nancy Lorraine,Rodez,27.48,23.28,1.41,1.09,,,,,,,,,,,1
2021,20/11/21,1844,French Ligue 2,Caen,Paris FC,28.66,38.24,1.19,1.5,,,,,,,,,,,0
2021,20/11/21,1844,French Ligue 2,Toulouse,Sochaux,51.65,33.72,1.84,0.96,,,,,,,,,,,1
2021,20/11/21,1882,TTSL,Alanyaspor,Besiktas,40.76,60.11,1.18,1.75,,,,,,,,,,,0
2021,20/11/21,1844,French Ligue 2,Le Havre,Amiens,27.31,30.39,1.23,1.22,,,,,,,,,,,1
2021,20/11/21,1882,TTSL,Altay,Adana Demirspor,29.57,29.35,1.27,1.01,,,,,,,,,,,1
2021,20/11/21,1844,French Ligue 2,Nimes,US Quevilly,46.16,25.41,2.05,0.9,,,,,,,,,,,1
2021,20/11/21,1832,BJL,KV Oostende,Union Saint Gilloise,40.74,38.56,1.52,1.2,,,,,,,,,,,1
2021,20/11/21,5641,APD,Rosario Central,Atlético Tucumán,33.36,35.26,1.36,1.25,,,,,,,,,,,1
2021,20/11/21,1884,Greek Super League,Panathinaikos,Panetolikos,39.57,26.4,1.74,0.76,,,,,,,,,,,1
2021,20/11/21,1882,TTSL,Hatayspor,Antalyaspor,38.18,32.15,1.51,1.0,,,,,,,,,,,1
2021,20/11/21,1884,Greek Super League,OFI Crete,Ionikos FC,29.96,25.45,1.77,1.19,,,,,,,,,,,1
2021,20/11/21,1884,Greek Super League,Giannina,AEK Athens,25.46,47.95,1.16,1.95,,,,,,,,,,,0
2021,20/11/21,1827,ATMB,FC Salzburg,FC Trenkwalder Admira,78.61,28.12,2.88,0.39,,,,,,,,,,,1
2021,20/11/21,1827,ATMB,SK Sturm Graz,LASK Linz,52.6,49.23,1.51,1.2,,,,,,,,,,,1
2021,20/11/21,1827,ATMB,SK Austria Klagenfurt,FK Austria Vienna,33.1,40.98,1.17,1.33,,,,,,,,,,,0
2021,21/11/21,1849,Dutch Eredivisie,Go Ahead Eagles,FC Groningen,40.82,48.3,1.08,1.08,,,,,,,,,,,1
2021,21/11/21,7921,FA Women's Super League,Manchester United Women,Arsenal Women,62.2,74.32,1.23,1.53,,,,,,,,,,,0
2021,21/11/21,1849,Dutch Eredivisie,Heerenveen,Willem II,45.73,41.56,1.58,1.11,,,,,,,,,,,1
2021,21/11/21,1849,Dutch Eredivisie,Feyenoord,PEC Zwolle,64.26,42.88,1.93,0.75,,,,,,,,,,,1
2021,21/11/21,7921,FA Women's Super League,Manchester City Women,Aston Villa,75.7,40.22,2.43,0.53,,,,,,,,,,,1
2021,21/11/21,7921,FA Women's Super League,Reading,Brighton & Hove Albion,47.61,45.81,1.58,1.22,,,,,,,,,,,1
2021,21/11/21,7921,FA Women's Super League,Chelsea FC Women,Birmingham City,78.01,42.94,2.39,0.51,,,,,,,,,,,1
2021,21/11/21,7921,FA Women's Super League,Leicester City WFC,Everton Ladies,44.86,55.07,1.25,1.41,,,,,,,,,,,0
2021,21/11/21,1983,South African ABSA Premier League,TS Galaxy,Moroka Swallows,11.76,12.97,1.3,1.24,,,,,,,,,,,1
2021,21/11/21,7921,FA Women's Super League,West Ham United Ladies,Tottenham Women,48.95,45.81,1.44,1.03,,,,,,,,,,,1
2021,21/11/21,1849,Dutch Eredivisie,Cambuur Leeuwarden,FC Utrecht,40.68,59.58,1.03,1.51,,,,,,,,,,,0
2021,21/11/21,1983,South African ABSA Premier League,Maritzburg Utd,Kaizer Chiefs,17.36,25.14,1.01,1.14,,,,,,,,,,,0
2021,21/11/21,2105,Brasileiro Série A,Bahía,Cuiaba,45.14,40.3,1.43,0.89,,,,,,,,,,,1
2021,21/11/21,2105,Brasileiro Série A,Fluminense,América Mineiro,51.74,43.13,1.58,0.88,,,,,,,,,,,1
2021,21/11/21,2105,Brasileiro Série A,São Paulo,Atlético Paranaense,55.59,50.32,1.44,0.89,,,,,,,,,,,1
2021,21/11/21,2105,Brasileiro Série A,Internacional,Flamengo,57.77,68.68,1.4,1.57,,,,,,,,,,,0
2021,21/11/21,2105,Brasileiro Série A,Corinthians,Santos,51.44,54.25,1.18,0.94,,,,,,,,,,,1
2021,21/11/21,2105,Brasileiro Série A,Bragantino,Sport Recife,55.17,39.57,1.56,0.62,,,,,,,,,,,1
2021,21/11/21,2105,Brasileiro Série A,Atlético Goianiense,Ceará,41.31,50.02,1.1,1.11,,,,,,,,,,,0
2021,21/11/21,2105,Brasileiro Série A,Chapecoense AF,Grêmio,37.55,51.4,1.14,1.39,,,,,,,,,,,0
2021,21/11/21,2105,Brasileiro Série A,Atletico Mineiro,Juventude,61.87,38.96,1.73,0.5,,,,,,,,,,,1
2021,21/11/21,2105,Brasileiro Série A,Fortaleza,Palmeiras,54.51,58.07,1.36,1.17,,,,,,,,,,,1
2021,21/11/21,1859,Norwegian Tippeligaen,Viking FK,Haugesund,35.97,33.8,2.03,1.63,,,,,,,,,,,1
2021,21/11/21,1859,Norwegian Tippeligaen,Sandefjord,SK Brann,24.66,23.14,1.54,1.08,,,,,,,,,,,1
2021,21/11/21,1859,Norwegian Tippeligaen,Stabaek,Kristiansund BK,24.78,35.46,1.37,1.59,,,,,,,,,,,0
2021,21/11/21,1859,Norwegian Tippeligaen,Molde,Rosenborg,57.85,46.48,2.19,1.38,,,,,,,,,,,1
2021,21/11/21,1859,Norwegian Tippeligaen,Sarpsborg,Odd BK,23.1,32.13,1.32,1.29,,,,,,,,,,,1
2021,21/11/21,1859,Norwegian Tippeligaen,Stromsgodset,Mjondalen,29.09,21.72,1.61,0.93,,,,,,,,,,,1
2021,21/11/21,1869,Spanish Primera Division,Granada,Real Madrid,62.21,87.05,0.94,2.04,,,,,,,,,,,0
2021,21/11/21,1871,Spanish Segunda Division,Málaga,Las Palmas,30.9,30.32,1.35,1.03,,,,,,,,,,,1
2021,21/11/21,1846,German 2. Bundesliga,Hansa Rostock,Erzgebirge Aue,28.57,25.69,1.37,1.06,,,,,,,,,,,1
2021,21/11/21,1846,German 2. Bundesliga,SV Darmstadt 98,FC St. Pauli,36.11,34.35,1.65,1.4,,,,,,,,,,,1
2021,21/11/21,1869,Spanish Primera Division,Rayo Vallecano,Mallorca,59.47,61.06,1.35,1.12,,,,,,,,,,,1
2021,21/11/21,1871,Spanish Segunda Division,Real Zaragoza,Leganes,30.25,41.51,1.1,1.33,,,,,,,,,,,0
2021,21/11/21,1871,Spanish Segunda Division,Real Sociedad II,Girona FC,29.7,43.05,1.15,1.54,,,,,,,,,,,0
2021,21/11/21,1871,Spanish Segunda Division,SD Ponferradina,Sporting Gijón,27.84,33.74,1.05,1.11,,,,,,,,,,,0
2021,21/11/21,1871,Spanish Segunda Division,Real Oviedo,Amorebieta,30.33,24.16,1.65,1.08,,,,,,,,,,,1
2021,21/11/21,1869,Spanish Primera Division,Levante,Athletic Bilbao,63.45,70.9,1.21,1.2,,,,,,,,,,,1
2021,21/11/21,1846,German 2. Bundesliga,1. FC Heidenheim 1846,Holstein Kiel,33.76,35.08,1.36,1.23,,,,,,,,,,,1
2021,21/11/21,1869,Spanish Primera Division,Barcelona,Espanyol,88.88,63.14,2.77,0.76,,,,,,,,,,,1
2021,21/11/21,1854,Italy Serie A,Fiorentina,AC Milan,61.32,77.11,1.06,1.64,,,,,,,,,,,0
2021,21/11/21,1871,Spanish Segunda Division,Lugo,Eibar,23.85,33.53,1.24,1.47,,,,,,,,,,,0
2021,21/11/21,1871,Spanish Segunda Division,Fuenlabrada,Mirandes,28.65,26.62,1.39,1.05,,,,,,,,,,,1
2021,21/11/21,1871,Spanish Segunda Division,FC Cartagena,Burgos,28.41,24.34,1.62,1.15,,,,,,,,,,,1
2021,21/11/21,1871,Spanish Segunda Division,Almeria,Real Valladolid,48.12,48.89,1.63,1.42,,,,,,,,,,,1
2021,21/11/21,1846,German 2. Bundesliga,Werder Bremen,Schalke 04,46.67,49.3,1.57,1.52,,,,,,,,,,,1
2021,21/11/21,1846,German 2. Bundesliga,Hannover 96,SC Paderborn,33.27,36.73,1.45,1.41,,,,,,,,,,,1
2021,21/11/21,1846,German 2. Bundesliga,Hamburg SV,Jahn Regensburg,43.77,33.36,1.78,1.15,,,,,,,,,,,1
2021,21/11/21,1846,German 2. Bundesliga,FC Ingolstadt 04,Karlsruher SC,26.52,34.05,1.21,1.38,,,,,,,,,,,0
2021,21/11/21,1846,German 2. Bundesliga,Dynamo Dresden,Fortuna Düsseldorf,30.03,39.53,1.17,1.4,,,,,,,,,,,0
2021,21/11/21,1869,Spanish Primera Division,Real Sociedad,Valencia,78.21,66.43,1.85,0.97,,,,,,,,,,,1
2021,21/11/21,1846,German 2. Bundesliga,SV Sandhausen,1. FC Nürnberg,29.65,33.35,1.3,1.29,,,,,,,,,,,1
2021,21/11/21,1871,Spanish Segunda Division,Tenerife,AD Alcorcon,31.33,26.77,1.23,0.79,,,,,,,,,,,1
2021,21/11/21,1869,Spanish Primera Division,Celta Vigo,Villarreal,69.34,76.25,1.39,1.42,,,,,,,,,,,0
2021,21/11/21,1854,Italy Serie A,Bologna,F.B.C Unione Venezia,58.51,52.16,1.57,1.07,,,,,,,,,,,1
2021,21/11/21,1869,Spanish Primera Division,Sevilla FC,Alavés,80.14,63.39,1.86,0.76,,,,,,,,,,,1
2021,21/11/21,1854,Italy Serie A,Salernitana,Sampdoria,51.17,60.32,1.1,1.3,,,,,,,,,,,0
2021,21/11/21,1837,Danish SAS-Ligaen,FC Midtjylland,Brondby,62.01,47.36,1.92,1.03,,,,,,,,,,,1
2021,21/11/21,1837,Danish SAS-Ligaen,FC Nordsjaelland,Silkeborg,42.76,28.84,1.72,0.9,,,,,,,,,,,1
2021,21/11/21,1837,Danish SAS-Ligaen,Sonderjyske,AaB,28.85,39.69,1.07,1.3,,,,,,,,,,,0
2021,21/11/21,1837,Danish SAS-Ligaen,Randers FC,Vejle,37.41,28.88,1.53,0.91,,,,,,,,,,,1
2021,21/11/21,1837,Danish SAS-Ligaen,Odense BK,Viborg,35.76,26.29,1.62,0.93,,,,,,,,,,,1
2021,21/11/21,1871,Spanish Segunda Division,SD Huesca,UD Ibiza,35.64,24.94,1.76,0.98,,,,,,,,,,,1
2021,21/11/21,1859,Norwegian Tippeligaen,Valerenga,Tromso,40.05,19.86,2.07,0.75,,,,,,,,,,,1
2021,21/11/21,1859,Norwegian Tippeligaen,Bodo/Glimt,Lillestrom,55.56,30.0,2.22,0.79,,,,,,,,,,,1
2021,21/11/21,1837,Danish SAS-Ligaen,FC Copenhagen,AGF Aarhus,55.21,38.63,2.01,1.09,,,,,,,,,,,1
2021,21/11/21,1854,Italy Serie A,Atalanta,Spezia,80.09,54.54,2.34,0.84,,,,,,,,,,,1
2021,21/11/21,1874,Swedish Allsvenskan,IK Sirius,IFK Goteborg,18.0,29.17,1.19,1.43,,,,,,,,,,,0
2021,21/11/21,1874,Swedish Allsvenskan,Varbergs BoIS FC,AIK,22.15,34.34,1.05,1.26,,,,,,,,,,,0
2021,21/11/21,1843,French Ligue 1,Lyon,Marseille,70.77,64.31,1.83,1.21,,,,,,,,,,,1
2021,21/11/21,1869,Spanish Primera Division,Atletico Madrid,Osasuna,84.94,65.38,1.97,0.66,,,,,,,,,,,1
2021,21/11/21,1854,Italy Serie A,Internazionale,Napoli,83.28,78.37,1.72,1.23,,,,,,,,,,,1
2021,21/11/21,1843,French Ligue 1,Metz,Bordeaux,52.39,51.12,1.4,1.06,,,,,,,,,,,1
2021,21/11/21,1843,French Ligue 1,Stade Rennes,Montpellier,64.81,52.96,1.84,1.05,,,,,,,,,,,1
2021,21/11/21,1854,Italy Serie A,Lazio,Juventus,71.02,81.81,1.34,1.79,,,,,,,,,,,0
2021,21/11/21,1854,Italy Serie A,Genoa,AS Roma,55.31,71.62,1.13,1.73,,,,,,,,,,,0
2021,21/11/21,1843,French Ligue 1,AS Monaco,Lille,74.54,68.12,1.52,0.93,,,,,,,,,,,1
2021,21/11/21,1869,Spanish Primera Division,Getafe,Cadiz,71.33,56.74,1.51,0.69,,,,,,,,,,,1
2021,21/11/21,1854,Italy Serie A,Torino,Udinese,57.6,55.71,1.4,1.12,,,,,,,,,,,1
2021,21/11/21,1843,French Ligue 1,Paris Saint-Germain,Nantes,85.73,57.4,2.54,0.67,,,,,,,,,,,1
2021,21/11/21,1843,French Ligue 1,Clermont Foot,Nice,53.65,61.93,1.29,1.37,,,,,,,,,,,0
2021,21/11/21,1843,French Ligue 1,Strasbourg,Reims,58.63,50.01,1.52,0.87,,,,,,,,,,,1
2021,21/11/21,1874,Swedish Allsvenskan,Halmstads BK,IF Elfsborg,17.78,37.42,0.88,1.25,,,,,,,,,,,0
2021,21/11/21,1869,Spanish Primera Division,Elche,Real Betis,59.11,73.14,1.04,1.37,,,,,,,,,,,0
2021,21/11/21,1843,French Ligue 1,Troyes,St Etienne,50.62,57.02,1.28,1.25,,,,,,,,,,,1
2021,21/11/21,1843,French Ligue 1,Angers,Lorient,57.13,54.42,1.35,0.97,,,,,,,,,,,1
2021,21/11/21,1843,French Ligue 1,Brest,Lens,55.24,59.61,1.43,1.33,,,,,,,,,,,1
2021,21/11/21,1874,Swedish Allsvenskan,IFK Norrkoping,Djurgardens IF,35.87,39.14,1.43,1.27,,,,,,,,,,,1
2021,21/11/21,1874,Swedish Allsvenskan,Malmo FF,BK Hacken,49.98,33.98,2.09,1.04,,,,,,,,,,,1
2021,21/11/21,1874,Swedish Allsvenskan,Degerfors IF,Hammarby,19.06,34.51,1.27,1.63,,,,,,,,,,,0
2021,21/11/21,1854,Italy Serie A,Verona,Empoli,58.67,52.81,1.34,0.94,,,,,,,,,,,1
2021,21/11/21,1854,Italy Serie A,Sassuolo,Cagliari,67.49,59.58,1.68,1.11,,,,,,,,,,,1
2021,21/11/21,1874,Swedish Allsvenskan,Orebro SK,Kalmar FF,16.8,19.08,1.21,1.02,,,,,,,,,,,1
2021,21/11/21,1874,Swedish Allsvenskan,Östersunds FK,Mjallby,14.77,20.88,1.22,1.23,,,,,,,,,,,0
2021,23/11/21,2412,English League Championship,Fulham,Derby County,62.8,40.28,1.98,0.8,,,,,,,,,,,1
2021,23/11/21,2414,English League Two,Sutton United,Mansfield Town,6.29,15.39,1.06,1.55,,,,,,,,,,,0
2021,23/11/21,2412,English League Championship,Nottingham Forest,Luton Town,41.63,41.65,1.26,1.06,,,,,,,,,,,1
2021,23/11/21,2413,English League One,AFC Wimbledon,Crewe Alexandra,15.72,15.14,1.45,1.23,,,,,,,,,,,1
2021,23/11/21,2413,English League One,Oxford United,Fleetwood Town,28.9,16.92,1.7,0.99,,,,,,,,,,,1
2021,23/11/21,2414,English League Two,Crawley Town,Newport County,7.01,7.98,1.12,1.17,,,,,,,,,,,0
2021,23/11/21,2412,English League Championship,Blackpool,West Bromwich Albion,33.26,51.4,1.1,1.72,,,,,,,,,,,0
2021,23/11/21,2414,English League Two,Salford City,Bristol Rovers,17.05,13.97,1.43,0.9,,,,,,,,,,,1
2021,23/11/21,2413,English League One,Burton Albion,Accrington Stanley,21.71,15.6,1.82,1.2,,,,,,,,,,,1
2021,23/11/21,2413,English League One,Plymouth Argyle,Wycombe Wanderers,12.11,22.24,1.2,1.6,,,,,,,,,,,0
2021,23/11/21,2413,English League One,Morecambe,Charlton Athletic,15.5,23.64,1.21,1.47,,,,,,,,,,,0
2021,23/11/21,2413,English League One,Lincoln City,Portsmouth,25.73,22.22,1.47,1.13,,,,,,,,,,,1
2021,23/11/21,2412,English League Championship,Coventry City,Birmingham,41.47,41.95,1.26,1.08,,,,,,,,,,,1
